0.31550047	-0.054488327	-0.15601979	-0.032999948	-0.14590487	0.22732517	0.34039947	-0.024032205	0.1373181	0.058894135	0.15828462	0.18755598	-0.33751625	-0.042359855	-0.3116526	0.26411355
-0.2820472	-0.09707407	0.16417576	0.36348403	-0.25075936	0.15733315	0.24344906	-0.031361237	0.08139641	0.38790503	0.39505628	0.49747142	-0.7292488	-0.23190778	-0.74509126	0.074823
0.30979288	-0.024584664	-0.12646852	-0.011419955	0.3105287	0.43961078	0.71478003	-0.011434559	0.122637555	-0.16127852	-0.20525916	0.2549543	-0.03297147	0.0624192	-0.06495811	0.21411341
0.39208272	0.08369979	-0.18710943	-0.2223164	-0.1878889	0.20832148	0.23575385	-0.064031206	0.25772873	-0.07338028	-0.118113674	0.09420964	0.052054152	0.14212894	0.11071726	0.38478765
0.5294851	-0.26234552	-0.035292897	-0.045669507	-0.03506484	-0.10670774	0.2604903	-0.13328049	0.0932383	-0.037597086	0.09084455	-0.1626996	-0.07957528	0.10295933	0.077754386	0.15505333
0.23544486	0.28339788	-0.4959706	-0.40853274	0.739581	0.8043202	0.9612422	0.21210101	0.12486913	-0.5684587	-0.6630972	0.45206684	0.4986578	0.15065306	0.4499483	0.19366327
-0.28795555	0.15350823	-0.07583509	0.031568203	-0.2125427	0.32030982	0.18916488	0.04504747	0.15637961	0.18190467	0.12973218	0.44311684	-0.3703652	-0.1641674	-0.5078891	0.27464277
0.26335245	-0.17225952	-0.13792129	0.032362014	0.05532154	0.1315948	0.34545746	0.108984485	-0.09877195	-0.04355443	0.18551604	0.2144516	-0.41803247	-0.15809411	-0.34516433	0.0017150064
0.65597486	-0.27157995	-0.4984705	-0.52003187	0.71630865	0.40188253	0.89378285	0.14101163	-0.13950866	-0.5720684	-0.54287374	-0.34353307	0.5360435	-0.02960487	0.68718433	-0.1652776
-0.053154793	0.122106574	-0.13868669	-0.13801685	-0.0032008204	0.42058444	0.33530393	0.058152553	0.05305513	-0.024317048	-0.19785601	0.3909125	-0.20627548	-0.07776786	-0.21518862	0.20608896
-0.38052022	0.18041904	-0.35313538	-0.08814	-0.35671595	0.2681554	0.03887693	0.5039876	-0.26396972	-0.12524979	0.12138069	0.60620725	-0.7670714	-0.64859223	-0.7333544	0.050099045
0.6114188	-0.54730076	-0.3909028	0.0037538924	0.23613562	-0.11674302	0.3143302	0.38499773	-0.41625863	-0.3549861	0.41981497	0.035676807	-0.35060662	-0.44615674	-0.16113076	-0.39003012
0.8304582	-0.4712316	-0.1531598	-0.25335282	-0.05351013	-0.45277104	0.16007908	-0.12214456	0.044049617	-0.21944708	0.15769015	-0.66238314	0.22771053	0.16221367	0.5139165	0.080953814
-0.28940198	-0.06523404	0.20116289	0.31468147	-0.17908196	0.11931961	0.20677899	-0.20308605	0.18698268	0.36123714	0.28072178	0.31566998	-0.4410773	0.011937077	-0.49220195	0.20198824
0.21539657	-0.11217079	0.40479374	0.35407403	-0.39265424	-0.28525153	-0.23939627	-0.47901613	0.4377721	0.45752832	0.2397817	-0.25384906	-0.22127248	0.4857634	-0.29522407	0.4185106
0.068124235	-0.391605	0.19068825	0.44416443	-0.120365255	-0.19120376	0.052373946	-0.12476647	-0.04837582	0.30642626	0.5355334	0.07925873	-0.62462175	-0.13872066	-0.6376062	-0.08798921
0.55131894	-0.4899455	0.25344956	0.38068914	0.022556199	-0.4337132	0.1008056	-0.33957115	0.08036917	0.3402987	0.470141	-0.39147186	-0.34232917	0.22791648	-0.26843205	-0.053126473
-0.030763423	0.11913357	0.17615783	0.15264465	-0.23091123	0.121798165	0.16365024	-0.37064877	0.42166469	0.32257548	0.033242386	0.057222564	-0.111483	0.32632104	-0.21779816	0.41111183
-0.6694221	0.8230097	-0.037859153	-0.5050949	-0.10362745	0.8324065	0.591947	-0.24108544	0.88555795	-0.098423846	-0.8044974	0.4920336	0.6318975	0.7431191	0.50796956	0.8716488
0.33779037	0.10288625	-0.27702522	-0.33926177	-0.47790062	0.01988461	-0.16513856	0.17068274	0.15198022	-0.16108947	-0.0065415725	0.17251468	0.024782842	-0.008696585	0.17431174	0.26832736
0.14543499	0.0956529	-0.37197438	-0.39344478	-0.44047335	0.11865153	-0.042237185	0.25494274	0.034099672	-0.25845143	-0.054454055	0.29935855	-0.1707512	-0.11007957	0.06365903	0.23577788
0.14179172	-0.204755	-0.09122707	0.189216	0.65044135	0.40304607	0.75606066	0.046564348	-0.2057083	-0.1178818	-0.1906583	0.104754716	-0.033106115	-0.11730546	-0.18349592	-0.15498082
0.12948324	-0.34567386	0.091727905	0.24138464	0.17758283	-0.024454655	0.23160154	0.07683797	-0.3334323	0.09585589	0.4181426	0.12625681	-0.33400783	-0.3697992	-0.31241176	-0.34573314
-0.4422916	0.1490699	-0.1856362	0.049869623	0.07275319	0.5588168	0.4212786	0.1224909	0.047586	0.08062358	-0.124939375	0.5790101	-0.28113684	-0.1971769	-0.5312839	0.20396304
0.08544733	0.03200207	0.08628912	0.084227055	0.16084193	0.2804399	0.4084523	-0.156581	0.18377487	0.067970954	-0.19205403	0.21707271	-0.028535966	0.17419218	-0.16197883	0.1810673
0.6146079	-0.28892735	-0.45715308	-0.32868654	0.2914051	0.06889278	0.38627744	0.30447155	-0.32879946	-0.4945226	0.03883641	-0.02486794	-0.0042385696	-0.3562947	0.28183347	-0.2549167
0.6470889	-0.17723495	-0.18469274	-0.14856489	-0.0129192555	-0.15075637	0.10344422	-0.039989743	0.0816361	-0.18890347	0.054822855	-0.29321483	0.18666561	0.19143422	0.378158	0.100933075
0.17662145	-0.76806253	0.4326976	0.8171786	0.8725945	-0.49960104	0.70302767	0.17794108	-0.7898584	0.42087242	0.8861398	-0.048285678	-0.8523594	-0.8320975	-0.77339274	-0.800514
-0.050060235	0.028967237	0.029371358	0.04393894	-0.0034378453	0.21505205	0.24207991	0.033461783	0.0766436	0.05850839	-0.0008477355	0.2894992	-0.17546646	-0.026792048	-0.26159745	0.14705986
-0.13174978	0.07453282	-0.0017663664	0.05962046	-0.20131005	0.18372014	0.19010131	-0.034911796	0.18016286	0.17108457	-0.0072045494	0.2408303	-0.1862976	0.048648033	-0.26620921	0.21305364
0.74692166	-0.5007821	-0.21434517	-0.20726267	0.08019104	-0.36967716	0.17341614	0.0381923	-0.075777665	-0.23913716	0.29581797	-0.50525594	0.041832484	-0.03101725	0.35152578	-0.090238445
0.33446524	-0.70655936	-0.075867765	0.51696724	0.7081368	-0.44479063	0.6268864	0.2969554	-0.66718733	-0.11558189	0.7562344	-0.09465724	-0.7454658	-0.7370108	-0.6271242	-0.6809832
0.8814419	-0.268794	-0.25884056	-0.39994022	-0.60972303	-0.44632617	-0.5875194	0.16366959	0.016479226	-0.2709568	0.044334475	-0.5518209	0.20451273	-0.05384353	0.53922844	0.18416633
0.6429403	-0.35499218	-0.1896716	-0.050154224	0.040076543	-0.22158551	0.1732465	-0.07931198	-0.020823685	-0.1428243	0.24906145	-0.31410024	-0.021271024	-0.016176999	0.19165736	-0.043480102
0.11489992	-0.143589	0.19429967	0.17627029	-0.54576695	-0.39458162	-0.39350063	-0.10165278	0.14059645	0.29935548	0.5085141	-0.10426497	-0.6073481	0.08272404	-0.43248174	0.16180381
0.3341186	0.073769405	-0.5037305	-0.51013356	0.03061462	0.36613598	0.2704999	0.47453126	-0.15078622	-0.46036232	-0.34078085	0.2787149	0.1310457	-0.35172915	0.39098164	0.09490065
-0.15381503	0.19061121	-0.06937917	-0.075868584	0.18619058	0.458791	0.47173	0.09009942	0.0797515	-0.052998003	-0.22025181	0.3095127	-0.04256289	-0.0023244338	-0.16567524	0.112122804
0.30257893	0.56662816	0.20676641	-0.52461475	0.79668546	0.79986095	0.8650104	-0.7501491	0.8376552	-0.29040956	-0.74574506	-0.17399092	0.6665292	0.81532615	0.64396906	0.83293414
-0.2515581	0.17782041	0.060003113	0.044023402	-0.520329	0.096878804	-0.21260776	-0.037636004	0.24737409	0.21011011	0.1544137	0.29951409	-0.4464973	0.015144546	-0.35960597	0.26319635
0.47787914	-0.29248863	-0.009868721	0.013612144	0.20524344	-0.048318896	0.34837258	-0.1819441	0.051556047	-0.024075976	0.10786064	-0.19845901	0.0127398865	0.105659455	0.06078918	0.030323183
-0.2827189	0.12235676	-0.06092972	-0.0016551882	-0.268517	0.123378895	0.050991952	0.21125148	0.026991166	0.11719106	0.10530536	0.35835543	-0.5320101	-0.22462784	-0.5047844	0.13629046
0.31900203	0.0443785	0.13777651	-0.009719093	-0.36989862	-0.16702731	-0.09053711	-0.3077746	0.35415554	0.26314986	0.083158545	-0.13670507	-0.06992259	0.35114825	0.056429688	0.34884417
0.46570635	-0.5190082	0.19460814	0.38799503	0.8714514	0.09381081	0.793994	-0.3229024	-0.15707381	0.08288429	0.14492849	-0.28645512	-0.09287418	0.10077092	-0.17635648	-0.35665622
0.31976068	-0.026860185	0.046233583	-0.1419931	-0.41498053	-0.15483563	-0.20388347	-0.14750135	0.24927726	0.088291556	0.10368159	-0.110131495	-0.058591142	0.23967542	0.076016724	0.2835797
